,year,Dataset_AffiliationId_Last,count,total,percent,gini
115,2020,193223587.0,11,12765,0.0008617312965139052,0.8307380311587885
116,2020,1323252656.0,11,12765,0.0008617312965139052,0.8307380311587885
117,2020,36234482.0,10,12765,0.0007833920877399138,0.8307380311587885
118,2020,43439940.0,10,12765,0.0007833920877399138,0.8307380311587885
119,2020,79510175.0,10,12765,0.0007833920877399138,0.8307380311587885
120,2020,91136226.0,10,12765,0.0007833920877399138,0.8307380311587885
121,2020,1325784139.0,10,12765,0.0007833920877399138,0.8307380311587885
122,2020,4577782.0,9,12765,0.0007050528789659225,0.8307380311587885
123,2020,6902469.0,9,12765,0.0007050528789659225,0.8307380311587885
124,2020,18014758.0,9,12765,0.0007050528789659225,0.8307380311587885
125,2020,129409704.0,9,12765,0.0007050528789659225,0.8307380311587885
126,2020,155173764.0,9,12765,0.0007050528789659225,0.8307380311587885
127,2020,223532165.0,9,12765,0.0007050528789659225,0.8307380311587885
128,2020,392282.0,8,12765,0.000626713670191931,0.8307380311587885
129,2020,45683168.0,8,12765,0.000626713670191931,0.8307380311587885
130,2020,63190737.0,8,12765,0.000626713670191931,0.8307380311587885
131,2020,98301712.0,8,12765,0.000626713670191931,0.8307380311587885
132,2020,102322142.0,8,12765,0.000626713670191931,0.8307380311587885
133,2020,114531698.0,8,12765,0.000626713670191931,0.8307380311587885
134,2020,162868743.0,8,12765,0.000626713670191931,0.8307380311587885
135,2020,190082696.0,8,12765,0.000626713670191931,0.8307380311587885
136,2020,592451.0,7,12765,0.0005483744614179397,0.8307380311587885
137,2020,5681781.0,7,12765,0.0005483744614179397,0.8307380311587885
138,2020,19908199.0,7,12765,0.0005483744614179397,0.8307380311587885
139,2020,28290843.0,7,12765,0.0005483744614179397,0.8307380311587885
140,2020,91712215.0,7,12765,0.0005483744614179397,0.8307380311587885
141,2020,95674353.0,7,12765,0.0005483744614179397,0.8307380311587885
142,2020,220619192.0,7,12765,0.0005483744614179397,0.8307380311587885
143,2020,865915315.0,7,12765,0.0005483744614179397,0.8307380311587885
144,2020,889804353.0,7,12765,0.0005483744614179397,0.8307380311587885
145,2020,1311688040.0,7,12765,0.0005483744614179397,0.8307380311587885
146,2020,4092182.0,6,12765,0.0004700352526439483,0.8307380311587885
147,2020,8901234.0,6,12765,0.0004700352526439483,0.8307380311587885
148,2020,16733864.0,6,12765,0.0004700352526439483,0.8307380311587885
149,2020,24943067.0,6,12765,0.0004700352526439483,0.8307380311587885
150,2020,46597724.0,6,12765,0.0004700352526439483,0.8307380311587885
151,2020,52357470.0,6,12765,0.0004700352526439483,0.8307380311587885
152,2020,59553526.0,6,12765,0.0004700352526439483,0.8307380311587885
153,2020,60922564.0,6,12765,0.0004700352526439483,0.8307380311587885
154,2020,78570951.0,6,12765,0.0004700352526439483,0.8307380311587885
155,2020,90023481.0,6,12765,0.0004700352526439483,0.8307380311587885
156,2020,123900574.0,6,12765,0.0004700352526439483,0.8307380311587885
157,2020,138847295.0,6,12765,0.0004700352526439483,0.8307380311587885
158,2020,164950643.0,6,12765,0.0004700352526439483,0.8307380311587885
159,2020,169381384.0,6,12765,0.0004700352526439483,0.8307380311587885
160,2020,1283280774.0,6,12765,0.0004700352526439483,0.8307380311587885
161,2020,4405392.0,5,12765,0.0003916960438699569,0.8307380311587885
162,2020,4923324.0,5,12765,0.0003916960438699569,0.8307380311587885
163,2020,5023651.0,5,12765,0.0003916960438699569,0.8307380311587885
164,2020,5388228.0,5,12765,0.0003916960438699569,0.8307380311587885
165,2020,8087733.0,5,12765,0.0003916960438699569,0.8307380311587885
166,2020,24603500.0,5,12765,0.0003916960438699569,0.8307380311587885
167,2020,51556381.0,5,12765,0.0003916960438699569,0.8307380311587885
168,2020,78577930.0,5,12765,0.0003916960438699569,0.8307380311587885
169,2020,107639228.0,5,12765,0.0003916960438699569,0.8307380311587885
170,2020,130194489.0,5,12765,0.0003916960438699569,0.8307380311587885
171,2020,130769515.0,5,12765,0.0003916960438699569,0.8307380311587885
172,2020,150468666.0,5,12765,0.0003916960438699569,0.8307380311587885
173,2020,181233156.0,5,12765,0.0003916960438699569,0.8307380311587885
174,2020,204983213.0,5,12765,0.0003916960438699569,0.8307380311587885
175,2020,1283473643.0,5,12765,0.0003916960438699569,0.8307380311587885
176,2020,1293612202.0,5,12765,0.0003916960438699569,0.8307380311587885
177,2020,530967.0,4,12765,0.0003133568350959655,0.8307380311587885
178,2020,17145004.0,4,12765,0.0003133568350959655,0.8307380311587885
179,2020,33256026.0,4,12765,0.0003133568350959655,0.8307380311587885
180,2020,47720641.0,4,12765,0.0003133568350959655,0.8307380311587885
181,2020,60342839.0,4,12765,0.0003133568350959655,0.8307380311587885
182,2020,73142707.0,4,12765,0.0003133568350959655,0.8307380311587885
183,2020,109736498.0,4,12765,0.0003133568350959655,0.8307380311587885
184,2020,114112103.0,4,12765,0.0003133568350959655,0.8307380311587885
185,2020,126520041.0,4,12765,0.0003133568350959655,0.8307380311587885
186,2020,131249849.0,4,12765,0.0003133568350959655,0.8307380311587885
187,2020,132118926.0,4,12765,0.0003133568350959655,0.8307380311587885
188,2020,156983542.0,4,12765,0.0003133568350959655,0.8307380311587885
189,2020,157674565.0,4,12765,0.0003133568350959655,0.8307380311587885
190,2020,170215575.0,4,12765,0.0003133568350959655,0.8307380311587885
191,2020,181343428.0,4,12765,0.0003133568350959655,0.8307380311587885
192,2020,184597095.0,4,12765,0.0003133568350959655,0.8307380311587885
193,2020,185201496.0,4,12765,0.0003133568350959655,0.8307380311587885
194,2020,197604219.0,4,12765,0.0003133568350959655,0.8307380311587885
195,2020,223822909.0,4,12765,0.0003133568350959655,0.8307380311587885
196,2020,7495430.0,3,12765,0.00023501762632197415,0.8307380311587885
197,2020,16365422.0,3,12765,0.00023501762632197415,0.8307380311587885
198,2020,28407311.0,3,12765,0.00023501762632197415,0.8307380311587885
199,2020,32062511.0,3,12765,0.00023501762632197415,0.8307380311587885
200,2020,52418104.0,3,12765,0.00023501762632197415,0.8307380311587885
201,2020,63634437.0,3,12765,0.00023501762632197415,0.8307380311587885
202,2020,65143321.0,3,12765,0.00023501762632197415,0.8307380311587885
203,2020,68947357.0,3,12765,0.00023501762632197415,0.8307380311587885
204,2020,91045830.0,3,12765,0.00023501762632197415,0.8307380311587885
205,2020,102335020.0,3,12765,0.00023501762632197415,0.8307380311587885
206,2020,107613613.0,3,12765,0.00023501762632197415,0.8307380311587885
207,2020,111088046.0,3,12765,0.00023501762632197415,0.8307380311587885
208,2020,119939252.0,3,12765,0.00023501762632197415,0.8307380311587885
209,2020,123565023.0,3,12765,0.00023501762632197415,0.8307380311587885
210,2020,124055696.0,3,12765,0.00023501762632197415,0.8307380311587885
211,2020,141596103.0,3,12765,0.00023501762632197415,0.8307380311587885
212,2020,161321875.0,3,12765,0.00023501762632197415,0.8307380311587885
213,2020,165779595.0,3,12765,0.00023501762632197415,0.8307380311587885
214,2020,165799507.0,3,12765,0.00023501762632197415,0.8307380311587885
215,2020,169108374.0,3,12765,0.00023501762632197415,0.8307380311587885
216,2020,170486558.0,3,12765,0.00023501762632197415,0.8307380311587885
217,2020,176601375.0,3,12765,0.00023501762632197415,0.8307380311587885
218,2020,189158971.0,3,12765,0.00023501762632197415,0.8307380311587885
219,2020,1282311441.0,3,12765,0.00023501762632197415,0.8307380311587885
220,2020,1297971548.0,3,12765,0.00023501762632197415,0.8307380311587885
221,2020,1327237609.0,3,12765,0.00023501762632197415,0.8307380311587885
222,2020,3005327000.0,3,12765,0.00023501762632197415,0.8307380311587885
223,2020,11983389.0,2,12765,0.00015667841754798275,0.8307380311587885
224,2020,13955877.0,2,12765,0.00015667841754798275,0.8307380311587885
225,2020,31512782.0,2,12765,0.00015667841754798275,0.8307380311587885
226,2020,39063666.0,2,12765,0.00015667841754798275,0.8307380311587885
227,2020,39555362.0,2,12765,0.00015667841754798275,0.8307380311587885
228,2020,45084792.0,2,12765,0.00015667841754798275,0.8307380311587885
229,2020,55464072.0,2,12765,0.00015667841754798275,0.8307380311587885
230,2020,59411706.0,2,12765,0.00015667841754798275,0.8307380311587885
231,2020,60053951.0,2,12765,0.00015667841754798275,0.8307380311587885
232,2020,66514158.0,2,12765,0.00015667841754798275,0.8307380311587885
233,2020,67009956.0,2,12765,0.00015667841754798275,0.8307380311587885
234,2020,74786994.0,2,12765,0.00015667841754798275,0.8307380311587885
235,2020,76130692.0,2,12765,0.00015667841754798275,0.8307380311587885
236,2020,82880672.0,2,12765,0.00015667841754798275,0.8307380311587885
237,2020,87445476.0,2,12765,0.00015667841754798275,0.8307380311587885
238,2020,94509681.0,2,12765,0.00015667841754798275,0.8307380311587885
239,2020,94624287.0,2,12765,0.00015667841754798275,0.8307380311587885
240,2020,98358874.0,2,12765,0.00015667841754798275,0.8307380311587885
241,2020,100930933.0,2,12765,0.00015667841754798275,0.8307380311587885
242,2020,107077323.0,2,12765,0.00015667841754798275,0.8307380311587885
243,2020,114017466.0,2,12765,0.00015667841754798275,0.8307380311587885
244,2020,122346577.0,2,12765,0.00015667841754798275,0.8307380311587885
245,2020,130823665.0,2,12765,0.00015667841754798275,0.8307380311587885
246,2020,133529467.0,2,12765,0.00015667841754798275,0.8307380311587885
247,2020,133999245.0,2,12765,0.00015667841754798275,0.8307380311587885
248,2020,135768898.0,2,12765,0.00015667841754798275,0.8307380311587885
249,2020,136199984.0,2,12765,0.00015667841754798275,0.8307380311587885
250,2020,139660479.0,2,12765,0.00015667841754798275,0.8307380311587885
251,2020,145847075.0,2,12765,0.00015667841754798275,0.8307380311587885
252,2020,152815399.0,2,12765,0.00015667841754798275,0.8307380311587885
253,2020,153473198.0,2,12765,0.00015667841754798275,0.8307380311587885
254,2020,153976015.0,2,12765,0.00015667841754798275,0.8307380311587885
255,2020,157485424.0,2,12765,0.00015667841754798275,0.8307380311587885
256,2020,183697816.0,2,12765,0.00015667841754798275,0.8307380311587885
257,2020,188538660.0,2,12765,0.00015667841754798275,0.8307380311587885
258,2020,193531525.0,2,12765,0.00015667841754798275,0.8307380311587885
259,2020,202963720.0,2,12765,0.00015667841754798275,0.8307380311587885
260,2020,887968799.0,2,12765,0.00015667841754798275,0.8307380311587885
261,2020,1321826891.0,2,12765,0.00015667841754798275,0.8307380311587885
262,2020,1325886976.0,2,12765,0.00015667841754798275,0.8307380311587885
263,2020,2802076133.0,2,12765,0.00015667841754798275,0.8307380311587885
264,2020,2802630050.0,2,12765,0.00015667841754798275,0.8307380311587885
265,2020,2803209242.0,2,12765,0.00015667841754798275,0.8307380311587885
266,2020,2722730.0,1,12765,7.833920877399138e-05,0.8307380311587885
267,2020,3923682.0,1,12765,7.833920877399138e-05,0.8307380311587885
268,2020,4575257.0,1,12765,7.833920877399138e-05,0.8307380311587885
269,2020,5996616.0,1,12765,7.833920877399138e-05,0.8307380311587885
270,2020,8204097.0,1,12765,7.833920877399138e-05,0.8307380311587885
271,2020,9617848.0,1,12765,7.833920877399138e-05,0.8307380311587885
272,2020,9927081.0,1,12765,7.833920877399138e-05,0.8307380311587885
273,2020,11019714.0,1,12765,7.833920877399138e-05,0.8307380311587885
274,2020,12356871.0,1,12765,7.833920877399138e-05,0.8307380311587885
275,2020,13469542.0,1,12765,7.833920877399138e-05,0.8307380311587885
276,2020,13511017.0,1,12765,7.833920877399138e-05,0.8307380311587885
277,2020,21370196.0,1,12765,7.833920877399138e-05,0.8307380311587885
278,2020,23946033.0,1,12765,7.833920877399138e-05,0.8307380311587885
279,2020,24676775.0,1,12765,7.833920877399138e-05,0.8307380311587885
280,2020,25846049.0,1,12765,7.833920877399138e-05,0.8307380311587885
281,2020,25974101.0,1,12765,7.833920877399138e-05,0.8307380311587885
282,2020,26072440.0,1,12765,7.833920877399138e-05,0.8307380311587885
283,2020,27674431.0,1,12765,7.833920877399138e-05,0.8307380311587885
284,2020,28200790.0,1,12765,7.833920877399138e-05,0.8307380311587885
285,2020,32597200.0,1,12765,7.833920877399138e-05,0.8307380311587885
286,2020,40253897.0,1,12765,7.833920877399138e-05,0.8307380311587885
287,2020,42934936.0,1,12765,7.833920877399138e-05,0.8307380311587885
288,2020,44461941.0,1,12765,7.833920877399138e-05,0.8307380311587885
289,2020,45928872.0,1,12765,7.833920877399138e-05,0.8307380311587885
290,2020,48912391.0,1,12765,7.833920877399138e-05,0.8307380311587885
291,2020,51950053.0,1,12765,7.833920877399138e-05,0.8307380311587885
292,2020,55521800.0,1,12765,7.833920877399138e-05,0.8307380311587885
293,2020,59270414.0,1,12765,7.833920877399138e-05,0.8307380311587885
294,2020,60134161.0,1,12765,7.833920877399138e-05,0.8307380311587885
295,2020,60158472.0,1,12765,7.833920877399138e-05,0.8307380311587885
296,2020,60559429.0,1,12765,7.833920877399138e-05,0.8307380311587885
297,2020,61641377.0,1,12765,7.833920877399138e-05,0.8307380311587885
298,2020,72341708.0,1,12765,7.833920877399138e-05,0.8307380311587885
299,2020,75951250.0,1,12765,7.833920877399138e-05,0.8307380311587885
300,2020,76134821.0,1,12765,7.833920877399138e-05,0.8307380311587885
301,2020,78988378.0,1,12765,7.833920877399138e-05,0.8307380311587885
302,2020,79891267.0,1,12765,7.833920877399138e-05,0.8307380311587885
303,2020,80947539.0,1,12765,7.833920877399138e-05,0.8307380311587885
304,2020,83205935.0,1,12765,7.833920877399138e-05,0.8307380311587885
305,2020,83467386.0,1,12765,7.833920877399138e-05,0.8307380311587885
306,2020,84653119.0,1,12765,7.833920877399138e-05,0.8307380311587885
307,2020,84884186.0,1,12765,7.833920877399138e-05,0.8307380311587885
308,2020,86467917.0,1,12765,7.833920877399138e-05,0.8307380311587885
309,2020,86987016.0,1,12765,7.833920877399138e-05,0.8307380311587885
310,2020,98285908.0,1,12765,7.833920877399138e-05,0.8307380311587885
311,2020,98635879.0,1,12765,7.833920877399138e-05,0.8307380311587885
312,2020,102799917.0,1,12765,7.833920877399138e-05,0.8307380311587885
313,2020,103635307.0,1,12765,7.833920877399138e-05,0.8307380311587885
314,2020,103911934.0,1,12765,7.833920877399138e-05,0.8307380311587885
315,2020,107672454.0,1,12765,7.833920877399138e-05,0.8307380311587885
316,2020,108192572.0,1,12765,7.833920877399138e-05,0.8307380311587885
317,2020,111950717.0,1,12765,7.833920877399138e-05,0.8307380311587885
318,2020,112536369.0,1,12765,7.833920877399138e-05,0.8307380311587885
319,2020,119025939.0,1,12765,7.833920877399138e-05,0.8307380311587885
320,2020,119664326.0,1,12765,7.833920877399138e-05,0.8307380311587885
321,2020,125680101.0,1,12765,7.833920877399138e-05,0.8307380311587885
322,2020,129043915.0,1,12765,7.833920877399138e-05,0.8307380311587885
323,2020,134635517.0,1,12765,7.833920877399138e-05,0.8307380311587885
324,2020,141945490.0,1,12765,7.833920877399138e-05,0.8307380311587885
325,2020,142263535.0,1,12765,7.833920877399138e-05,0.8307380311587885
326,2020,142476485.0,1,12765,7.833920877399138e-05,0.8307380311587885
327,2020,143288331.0,1,12765,7.833920877399138e-05,0.8307380311587885
328,2020,146399215.0,1,12765,7.833920877399138e-05,0.8307380311587885
329,2020,149218525.0,1,12765,7.833920877399138e-05,0.8307380311587885
330,2020,149594827.0,1,12765,7.833920877399138e-05,0.8307380311587885
331,2020,149919469.0,1,12765,7.833920877399138e-05,0.8307380311587885
332,2020,150229711.0,1,12765,7.833920877399138e-05,0.8307380311587885
333,2020,153845743.0,1,12765,7.833920877399138e-05,0.8307380311587885
334,2020,154851008.0,1,12765,7.833920877399138e-05,0.8307380311587885
335,2020,155781252.0,1,12765,7.833920877399138e-05,0.8307380311587885
336,2020,160993911.0,1,12765,7.833920877399138e-05,0.8307380311587885
337,2020,162827531.0,1,12765,7.833920877399138e-05,0.8307380311587885
338,2020,165143802.0,1,12765,7.833920877399138e-05,0.8307380311587885
339,2020,177802217.0,1,12765,7.833920877399138e-05,0.8307380311587885
340,2020,179420787.0,1,12765,7.833920877399138e-05,0.8307380311587885
341,2020,181231927.0,1,12765,7.833920877399138e-05,0.8307380311587885
342,2020,181565077.0,1,12765,7.833920877399138e-05,0.8307380311587885
343,2020,184565670.0,1,12765,7.833920877399138e-05,0.8307380311587885
344,2020,184760556.0,1,12765,7.833920877399138e-05,0.8307380311587885
345,2020,188760350.0,1,12765,7.833920877399138e-05,0.8307380311587885
346,2020,189575948.0,1,12765,7.833920877399138e-05,0.8307380311587885
347,2020,196349391.0,1,12765,7.833920877399138e-05,0.8307380311587885
348,2020,197854408.0,1,12765,7.833920877399138e-05,0.8307380311587885
349,2020,200719446.0,1,12765,7.833920877399138e-05,0.8307380311587885
350,2020,200777214.0,1,12765,7.833920877399138e-05,0.8307380311587885
351,2020,201537933.0,1,12765,7.833920877399138e-05,0.8307380311587885
352,2020,204250578.0,1,12765,7.833920877399138e-05,0.8307380311587885
353,2020,204275683.0,1,12765,7.833920877399138e-05,0.8307380311587885
354,2020,204337017.0,1,12765,7.833920877399138e-05,0.8307380311587885
355,2020,204730241.0,1,12765,7.833920877399138e-05,0.8307380311587885
356,2020,204778367.0,1,12765,7.833920877399138e-05,0.8307380311587885
357,2020,205274468.0,1,12765,7.833920877399138e-05,0.8307380311587885
358,2020,207789805.0,1,12765,7.833920877399138e-05,0.8307380311587885
359,2020,881547903.0,1,12765,7.833920877399138e-05,0.8307380311587885
360,2020,881766915.0,1,12765,7.833920877399138e-05,0.8307380311587885
361,2020,891191580.0,1,12765,7.833920877399138e-05,0.8307380311587885
362,2020,899635006.0,1,12765,7.833920877399138e-05,0.8307380311587885
363,2020,1292974536.0,1,12765,7.833920877399138e-05,0.8307380311587885
364,2020,1298353152.0,1,12765,7.833920877399138e-05,0.8307380311587885
365,2020,1334819555.0,1,12765,7.833920877399138e-05,0.8307380311587885
366,2020,2251713219.0,1,12765,7.833920877399138e-05,0.8307380311587885
367,2020,2614128279.0,1,12765,7.833920877399138e-05,0.8307380311587885
368,2020,2800745255.0,1,12765,7.833920877399138e-05,0.8307380311587885
369,2020,2945522305.0,1,12765,7.833920877399138e-05,0.8307380311587885
370,2020,3018083178.0,1,12765,7.833920877399138e-05,0.8307380311587885
371,2020,3045169105.0,1,12765,7.833920877399138e-05,0.8307380311587885
372,2020,3133055985.0,1,12765,7.833920877399138e-05,0.8307380311587885
373,2019,97018004.0,895,9738,0.09190798932018895,0.8254085614529239
374,2019,1290206253.0,744,9738,0.07640172520024646,0.8254085614529239
375,2019,20089843.0,665,9738,0.0682891764222633,0.8254085614529239
376,2019,149899117.0,526,9738,0.054015198192647364,0.8254085614529239
377,2019,1291425158.0,418,9738,0.04292462517970836,0.8254085614529239
378,2019,177725633.0,289,9738,0.029677551858697884,0.8254085614529239
379,2019,160992636.0,268,9738,0.02752105155062641,0.8254085614529239
380,2019,1283103587.0,263,9738,0.027007599096323682,0.8254085614529239
381,2019,2252078561.0,254,9738,0.026083384678578764,0.8254085614529239
382,2019,57206974.0,244,9738,0.0250564797699733,0.8254085614529239
383,2019,130701444.0,184,9738,0.01889505031834052,0.8254085614529239
384,2019,95457486.0,165,9738,0.016943930991990142,0.8254085614529239
385,2019,99065089.0,150,9738,0.015403573629081947,0.8254085614529239
386,2019,201448701.0,149,9738,0.0153008831382214,0.8254085614529239
387,2019,122411786.0,146,9738,0.014992811665639762,0.8254085614529239
388,2019,156087764.0,138,9738,0.014171287738755391,0.8254085614529239
389,2019,74973139.0,133,9738,0.01365783528445266,0.8254085614529239
390,2019,40120149.0,130,9738,0.01334976381187102,0.8254085614529239
391,2019,63966007.0,127,9738,0.013041692339289382,0.8254085614529239
392,2019,145311948.0,121,9738,0.012425549394126104,0.8254085614529239
393,2019,2945602774.0,109,9738,0.011193263503799547,0.8254085614529239
394,2019,55732556.0,103,9738,0.01057712055863627,0.8254085614529239
395,2019,35440088.0,97,9738,0.009960977613472992,0.8254085614529239
